baskervilles01	1	2	Holmes	Holmes	NNP	*)	_	_	_
baskervilles01	1	3	,	,	,	*	_	_	_
baskervilles01	1	4	who	who	WP	(SBAR(WHNP*)	_	_	_
baskervilles01	1	5	was	be	VBD	(S(VP*	_	_	_
baskervilles01	1	6	usually	usually	RB	(ADVP*)	_	_	_
baskervilles01	1	7	very	very	RB	(ADJP*	_	_	_
baskervilles01	1	8	late	late	JJ	*	_	_	_
baskervilles01	1	9	in	in	IN	(PP*	_	_	_
baskervilles01	1	10	the	the	DT	(NP*	_	_	_
baskervilles01	1	11	mornings	morning	NNS	*)))	_	_	_
baskervilles01	1	12	,	,	,	*	_	_	_
baskervilles01	1	13	save	save	VB	(S(VP*	_	_	_
baskervilles01	1	14	upon	upon	IN	(PP*	_	_	_
baskervilles01	1	15	those	those	DT	(NP*	_	those	_
baskervilles01	1	16	not	not	RB	(ADJP*	not	_	_
baskervilles01	1	17	infrequent	infrequent	JJ	*)	_	infrequent	infrequent
baskervilles01	1	18	occasions	occasion	NNS	*))	_	occasions	_
baskervilles01	1	19	when	when	WRB	(SBAR(WHADVP*)	_	when	_
baskervilles01	1	20	he	he	PRP	(S(NP*)	_	he	_
baskervilles01	1	21	was	be	VBD	(VP*	_	was	_
baskervilles01	1	22	up	up	RB	(ADVP*)	_	up	_
baskervilles01	1	23	all	all	DT	(NP*	_	all	_
baskervilles01	1	24	night	night	NN	*)))))))))	_	night	_
baskervilles01	1	25	,	,	,	*)	_	_	_
baskervilles01	1	26	was	be	VBD	(VP*	_	_	_
baskervilles01	1	27	seated	seat	VBN	(VP*	_	_	_
baskervilles01	1	28	at	at	IN	(PP*	_	_	_
baskervilles01	1	29	the	the	DT	(NP*	_	_	_
baskervilles01	1	30	breakfast	breakfast	NN	*	_	_	_
baskervilles01	1	31	table	table	NN	*))))	_	_	_
baskervilles01	1	32	.	.	.	*)	_	_	_
baskervilles01	2	0	I	I	PRP	(S(NP*)	***	_	_
baskervilles01	2	1	stood	stand	VBD	(VP(VP*	***	_	_
baskervilles01	2	2	upon	upon	IN	(PP*	***	_	_
baskervilles01	2	3	the	the	DT	(NP*	***	_	_
baskervilles01	2	4	hearth-rug	hearth-rug	NN	*)))	***	_	_
baskervilles01	2	5	and	and	CC	*	***	_	_
baskervilles01	2	6	picked	pick	VBD	(VP*	***	_	_
baskervilles01	2	7	up	up	RP	(PRT*)	***	_	_
baskervilles01	2	8	the	the	DT	(NP(NP*	***	_	_
baskervilles01	2	9	stick	stick	NN	*)	***	_	_
baskervilles01	2	10	which	which	WDT	(SBAR(WHNP*)	***	_	_
baskervilles01	2	11	our	our	PRP$	(S(NP*	***	_	_
baskervilles01	2	12	visitor	visitor	NN	*)	***	_	_
baskervilles01	2	13	had	have	VBD	(VP*	***	_	_
baskervilles01	2	14	left	leave	VBN	(VP*	***	_	_
baskervilles01	2	15	behind	behind	IN	(PP*	***	_	_
baskervilles01	2	16	him	him	PRP	(NP*)	***	_	_
baskervilles01	2	17	the	the	DT	(ADVP(NP*	***	_	_
baskervilles01	2	18	night	night	NN	*)	***	_	_
baskervilles01	2	19	before	before	IN	*)))))))))	***	_	_
baskervilles01	2	20	.	.	.	*)	***	_	_
baskervilles01	3	0	It	It	PRP	(S(NP*)	***	_	_
baskervilles01	3	1	was	be	VBD	(VP*	***	_	_
baskervilles01	3	2	a	a	DT	(NP(NP*	***	_	_
baskervilles01	3	3	fine	fine	JJ	*	***	_	_
baskervilles01	3	4	,	,	,	*	***	_	_
baskervilles01	3	5	thick	thick	JJ	*	***	_	_
baskervilles01	3	6	piece	piece	NN	*)	***	_	_
baskervilles01	3	7	of	of	IN	(PP*	***	_	_
baskervilles01	3	8	wood	wood	NN	(NP*))	***	_	_
baskervilles01	3	9	,	,	,	*	***	_	_
baskervilles01	3	10	bulbous-headed	bulbous-headed	JJ	(ADJP*)	***	_	_
baskervilles01	3	11	,	,	,	*	***	_	_
baskervilles01	3	12	of	of	IN	(PP*	***	_	_
baskervilles01	3	13	the	the	DT	(NP*	***	_	_
baskervilles01	3	14	sort	sort	NN	*)))	***	_	_
baskervilles01	3	15	which	which	WDT	(SBAR(WHNP*)	***	_	_
baskervilles01	3	16	is	be	VBZ	(S(VP*	***	_	_
baskervilles01	3	17	known	know	VBN	(VP*	***	_	_
baskervilles01	3	18	as	as	IN	(PP*	***	_	_
baskervilles01	3	19	a	a	DT	(NP*	***	_	_
baskervilles01	3	20	``	``	``	*	***	_	_
baskervilles01	3	21	Penang	Penang	NNP	*	***	_	_
baskervilles01	3	22	lawyer	lawyer	NN	*)))))))	***	_	_
baskervilles01	3	23	.	.	.	*	***	_	_
baskervilles01	3	24	''	''	''	*)	***	_	_
baskervilles01	4	0	Just	Just	RB	(SQ(PP(ADVP*)	***	_	_
baskervilles01	4	1	under	under	IN	*	***	_	_
baskervilles01	4	2	the	the	DT	(NP*	***	_	_
baskervilles01	4	3	head	head	NN	*))	***	_	_
baskervilles01	4	4	was	be	VBD	*	***	_	_
baskervilles01	4	5	a	a	DT	(NP*	***	_	_
baskervilles01	4	6	broad	broad	JJ	*	***	_	_
baskervilles01	4	7	silver	silver	NN	*	***	_	_
baskervilles01	4	8	band	band	NN	*)	***	_	_
baskervilles01	4	9	nearly	nearly	RB	(ADVP*)	***	_	_
baskervilles01	4	10	an	an	DT	(NP*	***	_	_
baskervilles01	4	11	inch	inch	NN	*)	***	_	_
baskervilles01	4	12	across	across	RB	(ADVP*)	***	_	_
baskervilles01	4	13	.	.	.	*)	***	_	_
baskervilles01	5	0	``	``	``	(S*	***	_	_
baskervilles01	5	1	To	To	TO	(PP*	***	_	_
baskervilles01	5	2	James	James	NNP	(NP*	***	_	_
baskervilles01	5	3	Mortimer	Mortimer	NNP	*))	***	_	_
baskervilles01	5	4	,	,	,	*	***	_	_
baskervilles01	5	5	M.R.C.S.	M.R.C.S.	NNP	(NP(NP*)	***	_	_
baskervilles01	5	6	,	,	,	*	***	_	_
baskervilles01	5	7	from	from	IN	(PP*	***	_	_
baskervilles01	5	8	his	his	PRP$	(NP(NP*	***	_	_
baskervilles01	5	9	friends	friend	NNS	*)	***	_	_
baskervilles01	5	10	of	of	IN	(PP*	***	_	_
baskervilles01	5	11	the	the	DT	(NP*	***	_	_
baskervilles01	5	12	C.C.H.	C.C.H.	NNP	*))))	***	_	_
baskervilles01	5	13	,	,	,	*	***	_	_
baskervilles01	5	14	''	''	''	*)	***	_	_
baskervilles01	5	15	was	be	VBD	(VP*	***	_	_
baskervilles01	5	16	engraved	engrave	VBN	(VP*	***	_	_
baskervilles01	5	17	upon	upon	IN	(PP*	***	_	_
baskervilles01	5	18	it	it	PRP	(NP*))	***	_	_
baskervilles01	5	19	,	,	,	*	***	_	_
baskervilles01	5	20	with	with	IN	(PP*	***	_	_
baskervilles01	5	21	the	the	DT	(NP(NP*	***	_	_
baskervilles01	5	22	date	date	NN	*)	***	_	_
baskervilles01	5	23	``	``	``	*	***	_	_
baskervilles01	5	24	1884	1884	CD	(NX*)))))	***	_	_
baskervilles01	5	25	.	.	.	*	***	_	_
baskervilles01	5	26	''	''	''	*)	***	_	_
baskervilles01	6	0	It	It	PRP	(S(NP*)	***	_	_
baskervilles01	6	1	was	be	VBD	(VP*	***	_	_
baskervilles01	6	2	just	just	RB	(ADVP*	***	_	_
baskervilles01	6	3	such	such	PDT	(NP*	***	_	_
baskervilles01	6	4	a	a	DT	*	***	_	_
baskervilles01	6	5	stick	stick	NN	*)	***	_	_
baskervilles01	6	6	as	as	IN	(PP*	***	_	_
baskervilles01	6	7	the	the	DT	(NP*	***	_	_
baskervilles01	6	8	old-fashioned	old-fashioned	JJ	*	***	_	_
baskervilles01	6	9	family	family	NN	*	***	_	_
baskervilles01	6	10	practitioner	practitioner	NN	*)))	***	_	_
baskervilles01	6	11	used	use	VBN	(VP*	***	_	_
baskervilles01	6	12	to	to	TO	(S(VP*	***	_	_
baskervilles01	6	13	carry	carry	VB	(VP*	***	_	_
baskervilles01	6	14	--	--	:	*	***	_	_
baskervilles01	6	15	dignified	dignified	JJ	(FRAG(UCP(ADJP*)	***	_	_
baskervilles01	6	16	,	,	,	*	***	_	_
baskervilles01	6	17	solid	solid	JJ	(ADJP*)	***	_	_
baskervilles01	6	18	,	,	,	*	***	_	_
baskervilles01	6	19	and	and	CC	*	***	_	_
baskervilles01	6	20	reassuring	reassure	VBG	(ADJP*))))))))	***	_	_
baskervilles01	6	21	.	.	.	*)	***	_	_
baskervilles01	7	0	``	``	``	(FRAG*	***	_	_
baskervilles01	7	1	Well	Well	UH	(INTJ*)	***	_	_
baskervilles01	7	2	,	,	,	*	***	_	_
baskervilles01	7	3	Watson	Watson	NNP	(NP*)	***	_	_
baskervilles01	7	4	,	,	,	*	***	_	_
baskervilles01	7	5	what	what	WP	(SBAR(WHNP*)	***	_	_
baskervilles01	7	6	do	do	VBP	(S(VP*	***	_	_
baskervilles01	7	7	you	you	PRP	(S(NP*)	***	_	_
baskervilles01	7	8	make	make	VB	(VP*	***	_	_
baskervilles01	7	9	of	of	IN	(PP*	***	_	_
baskervilles01	7	10	it	it	PRP	(NP*)))))))	***	_	_
baskervilles01	7	11	?	?	.	*	***	_	_
baskervilles01	7	12	''	''	''	*)	***	_	_
baskervilles01	8	0	Holmes	Holmes	NNP	(S(S(NP*)	_	_	_
baskervilles01	8	1	was	be	VBD	(VP*	_	_	_
baskervilles01	8	2	sitting	sit	VBG	(VP*	_	_	_
baskervilles01	8	3	with	with	IN	(PP*	_	_	_
baskervilles01	8	4	his	his	PRP$	(NP*	_	_	_
baskervilles01	8	5	back	back	NN	*))	_	_	_
baskervilles01	8	6	to	to	TO	(PP*	_	_	_
baskervilles01	8	7	me	me	PRP	(NP*)))))	_	_	_
baskervilles01	8	8	,	,	,	*	_	_	_
baskervilles01	8	9	and	and	CC	*	_	_	_
baskervilles01	8	10	I	I	PRP	(S(NP*)	_	I	_
baskervilles01	8	11	had	have	VBD	(VP*	_	had	_
baskervilles01	8	12	given	give	VBN	(VP*	_	given	given
baskervilles01	8	13	him	him	PRP	(NP*)	_	him	_
baskervilles01	8	14	no	no	DT	(NP(NP*	no	_	_
baskervilles01	8	15	sign	sign	NN	*)	_	sign	_
baskervilles01	8	16	of	of	IN	(PP*	_	of	_
baskervilles01	8	17	my	my	PRP$	(NP*	_	my	_
baskervilles01	8	18	occupation	occupation	NN	*))))))	_	occupation	_
baskervilles01	8	19	.	.	.	*)	_	_	_
baskervilles01	9	0	``	``	``	(SBARQ*	***	_	_
baskervilles01	9	1	How	How	WRB	(WHADVP*)	***	_	_
baskervilles01	9	2	did	do	VBD	(SQ*	***	_	_
baskervilles01	9	3	you	you	PRP	(NP*)	***	_	_
baskervilles01	9	4	know	know	VB	(VP*	***	_	_
baskervilles01	9	5	what	what	WP	(SBAR(WHNP*)	***	_	_
baskervilles01	9	6	I	I	PRP	(S(NP*)	***	_	_
baskervilles01	9	7	was	be	VBD	(VP*	***	_	_
baskervilles01	9	8	doing	do	VBG	(VP*))))))	***	_	_
baskervilles01	9	9	?	?	.	*)	***	_	_
baskervilles01	10	0	I	I	PRP	(S(NP*)	***	_	_
baskervilles01	10	1	believe	believe	VBP	(VP*	***	_	_
baskervilles01	10	2	you	you	PRP	(SBAR(S(NP*)	***	_	_
baskervilles01	10	3	have	have	VB	(VP*	***	_	_
baskervilles01	10	4	eyes	eye	NNS	(VP*	***	_	_
baskervilles01	10	5	in	in	IN	(PP*	***	_	_
baskervilles01	10	6	the	the	DT	(NP(NP*	***	_	_
baskervilles01	10	7	back	back	NN	*)	***	_	_
baskervilles01	10	8	of	of	IN	(PP*	***	_	_
baskervilles01	10	9	your	your	PRP$	(NP*	***	_	_
baskervilles01	10	10	head	head	NN	*)))))))))	***	_	_
baskervilles01	10	11	.	.	.	*	***	_	_
baskervilles01	10	12	''	''	''	*)	***	_	_
baskervilles01	11	0	``	``	``	(S*	***	_	_
baskervilles01	11	1	I	I	PRP	(S(NP*)	***	_	_
baskervilles01	11	2	have	have	VBP	(VP*	***	_	_
baskervilles01	11	3	,	,	,	(PRN*	***	_	_
baskervilles01	11	4	at	at	IN	(ADVP*	***	_	_
baskervilles01	11	5	least	least	JJS	*)	***	_	_
baskervilles01	11	6	,	,	,	*)	***	_	_
baskervilles01	11	7	a	a	DT	(NP(NP*	***	_	_
baskervilles01	11	8	well-polished	well-polished	JJ	*	***	_	_
baskervilles01	11	9	,	,	,	*	***	_	_
baskervilles01	11	10	silver-plated	silver-plated	JJ	*	***	_	_
baskervilles01	11	11	coffee-pot	coffee-pot	NN	*)	***	_	_
baskervilles01	11	12	in	in	IN	(PP*	***	_	_
baskervilles01	11	13	front	front	NN	(NP(NP*)	***	_	_
baskervilles01	11	14	of	of	IN	(PP*	***	_	_
baskervilles01	11	15	me	me	PRP	(NP*)))))))	***	_	_
baskervilles01	11	16	,	,	,	*	***	_	_
baskervilles01	11	17	''	''	''	*	***	_	_
baskervilles01	11	18	said	say	VBD	(VP*	***	_	_
baskervilles01	11	19	he	he	PRP	(NP*))	***	_	_
baskervilles01	11	20	.	.	.	*)	***	_	_
baskervilles01	12	0	``	``	``	(SBARQ*	***	_	_
baskervilles01	12	1	But	But	CC	*	***	_	_
baskervilles01	12	2	,	,	,	*	***	_	_
baskervilles01	12	3	tell	tell	VB	(S(VP*	***	_	_
baskervilles01	12	4	me	me	PRP	(NP*)	***	_	_
baskervilles01	12	5	,	,	,	*	***	_	_
baskervilles01	12	6	Watson	Watson	NNP	(NP*)))	***	_	_
baskervilles01	12	7	,	,	,	*	***	_	_
baskervilles01	12	8	what	what	WP	(WHNP*)	***	_	_
baskervilles01	12	9	do	do	VBP	(SQ*	***	_	_
baskervilles01	12	10	you	you	PRP	(NP*)	***	_	_
baskervilles01	12	11	make	make	VB	(VP*	***	_	_
baskervilles01	12	12	of	of	IN	(PP*	***	_	_
baskervilles01	12	13	our	our	PRP$	(NP(NP*	***	_	_
baskervilles01	12	14	visitor	visitor	NN	*	***	_	_
baskervilles01	12	15	's	's	POS	*)	***	_	_
baskervilles01	12	16	stick	stick	NN	*))))	***	_	_
baskervilles01	12	17	?	?	.	*)	***	_	_
baskervilles01	13	0	Since	Since	IN	(S(SBAR*	_	_	_
baskervilles01	13	1	we	we	PRP	(S(NP*)	_	we	_
baskervilles01	13	2	have	have	VBP	(VP(VP*	_	have	_
baskervilles01	13	3	been	be	VBN	(VP*	_	been	_
baskervilles01	13	4	so	so	RB	(ADJP*	_	so	_
baskervilles01	13	5	unfortunate	unfortunate	JJ	*	un	fortunate	fortunate
baskervilles01	13	6	as	as	RB	*	_	as	_
baskervilles01	13	7	to	to	TO	(S(VP*	_	to	_
baskervilles01	13	8	miss	miss	VB	(VP*	_	miss	_
baskervilles01	13	9	him	him	PRP	(NP*)))))))	_	him	_
baskervilles01	13	10	and	and	CC	*	_	_	_
baskervilles01	13	11	have	have	VBP	(VP*	_	_	_
baskervilles01	13	12	no	no	DT	(NP(NP*	_	_	_
baskervilles01	13	13	notion	notion	NN	*)	_	_	_
baskervilles01	13	14	of	of	IN	(PP*	_	_	_
baskervilles01	13	15	his	his	PRP$	(NP*	_	_	_
baskervilles01	13	16	errand	errand	NN	*)))))))	_	_	_
baskervilles01	13	17	,	,	,	*	_	_	_
baskervilles01	13	18	this	this	DT	(NP*	_	_	_
baskervilles01	13	19	accidental	accidental	JJ	*	_	_	_
baskervilles01	13	20	souvenir	souvenir	NN	*)	_	_	_
baskervilles01	13	21	becomes	become	VBZ	(VP*	_	_	_
baskervilles01	13	22	of	of	IN	(PP*	_	_	_
baskervilles01	13	23	importance	importance	NN	(NP*)))	_	_	_
baskervilles01	13	24	.	.	.	*)	_	_	_
baskervilles01	13	0	Since	Since	IN	(S(SBAR*	_	_	_
baskervilles01	13	1	we	we	PRP	(S(NP*)	_	we	_
baskervilles01	13	2	have	have	VBP	(VP(VP*	_	_	_
baskervilles01	13	3	been	be	VBN	(VP*	_	_	_
baskervilles01	13	4	so	so	RB	(ADJP*	_	_	_
baskervilles01	13	5	unfortunate	unfortunate	JJ	*	_	_	_
baskervilles01	13	6	as	as	RB	*	_	_	_
baskervilles01	13	7	to	to	TO	(S(VP*	_	_	_
baskervilles01	13	8	miss	miss	VB	(VP*	_	_	_
baskervilles01	13	9	him	him	PRP	(NP*)))))))	_	_	_
baskervilles01	13	10	and	and	CC	*	_	_	_
baskervilles01	13	11	have	have	VBP	(VP*	_	have	have
baskervilles01	13	12	no	no	DT	(NP(NP*	no	_	_
baskervilles01	13	13	notion	notion	NN	*)	_	notion	_
baskervilles01	13	14	of	of	IN	(PP*	_	of	_
baskervilles01	13	15	his	his	PRP$	(NP*	_	his	_
baskervilles01	13	16	errand	errand	NN	*)))))))	_	errand	_
baskervilles01	13	17	,	,	,	*	_	_	_
baskervilles01	13	18	this	this	DT	(NP*	_	_	_
baskervilles01	13	19	accidental	accidental	JJ	*	_	_	_
baskervilles01	13	20	souvenir	souvenir	NN	*)	_	_	_
baskervilles01	13	21	becomes	become	VBZ	(VP*	_	_	_
baskervilles01	13	22	of	of	IN	(PP*	_	_	_
baskervilles01	13	23	importance	importance	NN	(NP*)))	_	_	_
baskervilles01	13	24	.	.	.	*)	_	_	_
baskervilles01	14	0	Let	Let	VB	(S(VP*	***	_	_
baskervilles01	14	1	me	me	PRP	(NP*)	***	_	_
baskervilles01	14	2	hear	hear	VB	(VP*	***	_	_
baskervilles01	14	3	you	you	PRP	(S(NP*)	***	_	_
baskervilles01	14	4	reconstruct	reconstruct	VB	(VP*	***	_	_
baskervilles01	14	5	the	the	DT	(NP*	***	_	_
baskervilles01	14	6	man	man	NN	*)	***	_	_
baskervilles01	14	7	by	by	IN	(PP*	***	_	_
baskervilles01	14	8	an	an	DT	(NP(NP*	***	_	_
baskervilles01	14	9	examination	examination	NN	*)	***	_	_
baskervilles01	14	10	of	of	IN	(PP*	***	_	_
baskervilles01	14	11	it	it	PRP	(NP*))))))))	***	_	_
baskervilles01	14	12	.	.	.	*	***	_	_
baskervilles01	14	13	''	''	''	*)	***	_	_
baskervilles01	15	0	``	``	``	(SINV*	***	_	_
baskervilles01	15	1	I	I	PRP	(S(NP*)	***	_	_
baskervilles01	15	2	think	think	VBP	(VP*))	***	_	_
baskervilles01	15	3	,	,	,	*	***	_	_
baskervilles01	15	4	''	''	''	*	***	_	_
baskervilles01	15	5	said	say	VBD	(VP*)	***	_	_
baskervilles01	15	6	I	I	PRP	(NP*)	***	_	_
baskervilles01	15	7	,	,	,	*	***	_	_
baskervilles01	15	8	following	follow	VBG	(S(VP*	***	_	_
baskervilles01	15	9	as	as	RB	(ADVP*	***	_	_
baskervilles01	15	10	far	far	RB	*	***	_	_
baskervilles01	15	11	as	as	IN	(SBAR*	***	_	_
baskervilles01	15	12	I	I	PRP	(S(NP*)	***	_	_
baskervilles01	15	13	could	could	MD	(VP*))))	***	_	_
baskervilles01	15	14	the	the	DT	(NP(NP*	***	_	_
baskervilles01	15	15	methods	method	NNS	*)	***	_	_
baskervilles01	15	16	of	of	IN	(PP*	***	_	_
baskervilles01	15	17	my	my	PRP$	(NP(NP*	***	_	_
baskervilles01	15	18	companion	companion	NN	*)	***	_	_
baskervilles01	15	19	,	,	,	*	***	_	_
baskervilles01	15	20	``	``	``	*	***	_	_
baskervilles01	15	21	that	that	IN	(SBAR*	***	_	_
baskervilles01	15	22	Dr.	Dr.	NNP	(S(NP*	***	_	_
baskervilles01	15	23	Mortimer	Mortimer	NNP	*)	***	_	_
baskervilles01	15	24	is	be	VBZ	(VP*	***	_	_
baskervilles01	15	25	a	a	DT	(NP(NP*	***	_	_
baskervilles01	15	26	successful	successful	JJ	*	***	_	_
baskervilles01	15	27	,	,	,	*	***	_	_
baskervilles01	15	28	elderly	elderly	JJ	*	***	_	_
baskervilles01	15	29	medical	medical	JJ	*	***	_	_
baskervilles01	15	30	man	man	NN	*)	***	_	_
baskervilles01	15	31	,	,	,	*	***	_	_
baskervilles01	15	32	well-esteemed	well-esteemed	JJ	(ADJP*	***	_	_
baskervilles01	15	33	since	since	IN	(PP*	***	_	_
baskervilles01	15	34	those	those	DT	(NP(NP*)	***	_	_
baskervilles01	15	35	who	who	WP	(SBAR(WHNP*)	***	_	_
baskervilles01	15	36	know	know	VB	(S(VP*	***	_	_
baskervilles01	15	37	him	him	PRP	(NP*)	***	_	_
baskervilles01	15	38	give	give	VB	(VP*	***	_	_
baskervilles01	15	39	him	him	PRP	(NP*)	***	_	_
baskervilles01	15	40	this	this	DT	(NP(NP*	***	_	_
baskervilles01	15	41	mark	mark	NN	*)	***	_	_
baskervilles01	15	42	of	of	IN	(PP*	***	_	_
baskervilles01	15	43	their	their	PRP$	(NP*	***	_	_
baskervilles01	15	44	appreciation	appreciation	NN	*)))))))))))))))))))	***	_	_
baskervilles01	15	45	.	.	.	*	***	_	_
baskervilles01	15	46	''	''	''	*)	***	_	_
baskervilles01	16	0	``	``	``	(SINV*	***	_	_
baskervilles01	16	1	Good	Good	JJ	(FRAG(ADJP*)	***	_	_
baskervilles01	16	2	!	!	.	*)	***	_	_
baskervilles01	16	3	''	''	''	*	***	_	_
baskervilles01	16	4	said	say	VBD	(VP*)	***	_	_
baskervilles01	16	5	Holmes	Holmes	NNP	(NP*)	***	_	_
baskervilles01	16	6	.	.	.	*)	***	_	_
baskervilles01	17	0	``	``	``	(FRAG*	***	_	_
baskervilles01	17	1	Excellent	Excellent	JJ	(ADJP*)	***	_	_
baskervilles01	17	2	!	!	.	*	***	_	_
baskervilles01	17	3	''	''	''	*)	***	_	_
baskervilles01	18	0	``	``	``	(S*	***	_	_
baskervilles01	18	1	I	I	PRP	(NP*)	***	_	_
baskervilles01	18	2	think	think	VBP	(VP*	***	_	_
baskervilles01	18	3	also	also	RB	(ADVP*)	***	_	_
baskervilles01	18	4	that	that	IN	(SBAR*	***	_	_
baskervilles01	18	5	the	the	DT	(S(NP*	***	_	_
baskervilles01	18	6	probability	probability	NN	*)	***	_	_
baskervilles01	18	7	is	be	VBZ	(VP*	***	_	_
baskervilles01	18	8	in	in	IN	(PP*	***	_	_
baskervilles01	18	9	favour	favour	NN	(NP(NP*)	***	_	_
baskervilles01	18	10	of	of	IN	(PP*	***	_	_
baskervilles01	18	11	his	his	PRP$	(S(NP*)	***	_	_
baskervilles01	18	12	being	be	VBG	(VP*	***	_	_
baskervilles01	18	13	a	a	DT	(NP(NP*	***	_	_
baskervilles01	18	14	country	country	NN	*	***	_	_
baskervilles01	18	15	practitioner	practitioner	NN	*)	***	_	_
baskervilles01	18	16	who	who	WP	(SBAR(WHNP*)	***	_	_
baskervilles01	18	17	does	do	VBZ	(S(VP*	***	_	_
baskervilles01	18	18	a	a	DT	(NP(NP*	***	_	_
baskervilles01	18	19	great	great	JJ	*	***	_	_
baskervilles01	18	20	deal	deal	NN	*)	***	_	_
baskervilles01	18	21	of	of	IN	(PP*	***	_	_
baskervilles01	18	22	his	his	PRP$	(NP*	***	_	_
baskervilles01	18	23	visiting	visit	VBG	*)))	***	_	_
baskervilles01	18	24	on	on	IN	(PP*	***	_	_
baskervilles01	18	25	foot	foot	NN	(NP*)))))))))))))))	***	_	_
